SpeciesAuthor,SpeciesAccepted,Family,Kingdom,Authors,Journal,StudyDuration,YearPublication,MatrixStartYear,MatrixEndYear,AnnualPeriodicity,MatrixPopulation,EcoRegion,MatrixComposite,Lat,Lon,MatDim,lambda,habitat,TACmodeled,note,envStochModeled,invasive
Ardisia_elliptica,Ardisia elliptica,Primulaceae,Plantae,Koop; Horvitz,Ecology,3,2005,1999,2000,1,Transitional Forest,TMB,Individual,NA,NA,8,1.294677733,Tropical & Subtropical,no,samePop,yes,yes
Ardisia_elliptica,Ardisia elliptica,Primulaceae,Plantae,Koop; Horvitz,Ecology,3,2005,2000,2001,1,Transitional Forest,TMB,Individual,NA,NA,8,1.023264681,Tropical & Subtropical,no,samePop,yes,yes
Ardisia_elliptica,Ardisia elliptica,Primulaceae,Plantae,Koop; Horvitz,Ecology,3,2005,2001,2002,1,Transitional Forest,TMB,Individual,NA,NA,8,1.132698199,Tropical & Subtropical,no,samePop,yes,yes
Ardisia_elliptica,Ardisia elliptica,Primulaceae,Plantae,Koop; Horvitz,Ecology,3,2005,1999,2002,1,Ardisia Thicket,TMB,Mean,NA,NA,8,1.04688289,Tropical & Subtropical,no,samePop,yes,yes
Ardisia_elliptica,Ardisia elliptica,Primulaceae,Plantae,Koop; Horvitz,Ecology,3,2005,1999,2000,1,Ardisia Thicket,TMB,Individual,NA,NA,8,1.053446135,Tropical & Subtropical,no,samePop,yes,yes
Ardisia_elliptica,Ardisia elliptica,Primulaceae,Plantae,Koop; Horvitz,Ecology,3,2005,2000,2001,1,Ardisia Thicket,TMB,Individual,NA,NA,8,1.087924019,Tropical & Subtropical,no,samePop,yes,yes
Ardisia_elliptica,Ardisia elliptica,Primulaceae,Plantae,Koop; Horvitz,Ecology,3,2005,2001,2002,1,Ardisia Thicket,TMB,Individual,NA,NA,8,0.999017957,Tropical & Subtropical,no,samePop,yes,yes
Ardisia_elliptica,Ardisia elliptica,Primulaceae,Plantae,Koop; Horvitz,Ecology,3,2005,1999,2002,1,Schinus thicket,TMB,Mean,NA,NA,8,1.303856703,Tropical & Subtropical,no,samePop,yes,yes
Ardisia_elliptica,Ardisia elliptica,Primulaceae,Plantae,Koop; Horvitz,Ecology,3,2005,1999,2000,1,Schinus thicket,TMB,Individual,NA,NA,8,1.303856703,Tropical & Subtropical,no,samePop,yes,yes
Ardisia_elliptica,Ardisia elliptica,Primulaceae,Plantae,Koop; Horvitz,Ecology,3,2005,2000,2001,1,Schinus thicket,TMB,Individual,NA,NA,8,1.303856703,Tropical & Subtropical,no,samePop,yes,yes
Atriplex_acanthocarpa,Atriplex acanthocarpa,Amaranthaceae,Plantae,Verhulst; Montaձa; Mandujano; Franco,Oecologia,4,2008,1995,1998,1,Chihuahuan Desert,DES,Mean,29.2,-103.3666667,5,1.346110507,Arid,no,samePop,no,no
Atriplex_acanthocarpa,Atriplex acanthocarpa,Amaranthaceae,Plantae,Verhulst; Montaձa; Mandujano; Franco,Oecologia,4,2008,1995,1996,1,Chihuahuan Desert,DES,Individual,29.2,-103.3666667,5,2.452565422,Arid,no,samePop,no,no
Atriplex_acanthocarpa,Atriplex acanthocarpa,Amaranthaceae,Plantae,Verhulst; Montaձa; Mandujano; Franco,Oecologia,4,2008,1996,1997,1,Chihuahuan Desert,DES,Individual,29.2,-103.3666667,5,0.730145711,Arid,no,samePop,no,no
Atriplex_acanthocarpa,Atriplex acanthocarpa,Amaranthaceae,Plantae,Verhulst; Montaձa; Mandujano; Franco,Oecologia,4,2008,1997,1998,1,Chihuahuan Desert,DES,Individual,29.2,-103.3666667,5,0.74359757,Arid,no,samePop,no,no
Atriplex_canescens,Atriplex canescens,Amaranthaceae,Plantae,Verhulst; Montaձa; Mandujano; Franco,Oecologia,4,2008,1995,1999,1,Chihuahuan Desert,DES,Mean,26.50833333,-102.4916667,5,1.134105486,Arid,no,samePop,no,no
Atriplex_canescens,Atriplex canescens,Amaranthaceae,Plantae,Verhulst; Montaձa; Mandujano; Franco,Oecologia,4,2008,1995,1996,1,Chihuahuan Desert,DES,Individual,26.50833333,-102.4916667,5,1.72110197,Arid,no,samePop,no,no
Atriplex_canescens,Atriplex canescens,Amaranthaceae,Plantae,Verhulst; Montaձa; Mandujano; Franco,Oecologia,4,2008,1996,1997,1,Chihuahuan Desert,DES,Individual,26.50833333,-102.4916667,5,0.945062868,Arid,no,samePop,no,no
Atriplex_canescens,Atriplex canescens,Amaranthaceae,Plantae,Verhulst; Montaձa; Mandujano; Franco,Oecologia,4,2008,1997,1998,1,Chihuahuan Desert,DES,Individual,26.50833333,-102.4916667,5,0.88045649,Arid,no,samePop,no,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,A; B; C; D; E; F; G; H; I,DES,Mean,NA,NA,4,1.004807882,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,A,DES,Mean,-31.25833333,137.1416667,4,1.006684068,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,B,DES,Mean,-31.25833333,137.1416667,4,1.003791612,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,C,DES,Mean,-31.25833333,137.1416667,4,0.9851307,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,D,DES,Mean,-31.25833333,137.1416667,4,0.979764235,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,E,DES,Mean,-31.25833333,137.1416667,4,0.978381058,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,F,DES,Mean,-31.25833333,137.1416667,4,0.97042404,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,G,DES,Mean,-31.25833333,137.1416667,4,1.033144414,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,H,DES,Mean,-31.25833333,137.1416667,4,1.020891065,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,I,DES,Mean,-31.25833333,137.1416667,4,0.996960086,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,A; B; C; D; E; F; G; H; I,DES,Mean,NA,NA,4,0.918803339,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,A,DES,Mean,-31.25833333,137.1416667,4,0.942419166,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,B,DES,Mean,-31.25833333,137.1416667,4,0.912756669,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,C,DES,Mean,-31.25833333,137.1416667,4,0.916563408,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,D,DES,Mean,-31.25833333,137.1416667,4,0.94,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,E,DES,Mean,-31.25833333,137.1416667,4,0.722211355,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,F,DES,Mean,-31.25833333,137.1416667,4,0.940823486,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,G,DES,Mean,-31.25833333,137.1416667,4,0.977626895,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,H,DES,Mean,-31.25833333,137.1416667,4,0.902084084,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,I,DES,Mean,-31.25833333,137.1416667,4,1.092252842,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,A; B; C; D; E; F; G; H; I,DES,Mean,NA,NA,4,0.93095526,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,A,DES,Mean,-31.25833333,137.1416667,4,0.943158649,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,B,DES,Mean,-31.25833333,137.1416667,4,0.890527427,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,C,DES,Mean,-31.25833333,137.1416667,4,0.951736902,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,D,DES,Mean,-31.25833333,137.1416667,4,0.902520459,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,E,DES,Mean,-31.25833333,137.1416667,4,0.885198963,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,F,DES,Mean,-31.25833333,137.1416667,4,0.889887697,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,G,DES,Mean,-31.25833333,137.1416667,4,1.036939707,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,H,DES,Mean,-31.25833333,137.1416667,4,0.930857633,Arid,no,samePop,yes,no
Atriplex_vesicaria,Atriplex vesicaria,Amaranthaceae,Plantae,Hunt,J Appl Ecol,8,2001,1987,1994,2,I,DES,Mean,-31.25833333,137.1416667,4,1.019776139,Arid,no,samePop,yes,no
Banksia_ericifolia,Banksia ericifolia,Proteaceae,Plantae,Bradstock; O'Connell,Aust J Ecol,4,1988,1980,1983,2,Brisbane Water National Park,TGS,Mean,-32.54285,151.3014167,9,1.574210413,Temperate,yes,samePop,yes,no
Betula_nana,Betula nana,Betulaceae,Plantae,Ebert; Ebert,Vegetatio,2,1989,1985,1986,1,Philip Smith Mountains,TUN,Mean,68.61666667,-148.7333333,4,0.931699279,Alpine & Arctic,NA,samePop,NA,no
Cassia_nemophila,Cassia nemophila,Leguminosae,Plantae,Silander,Oecologia,51,1983,1925,1975,0.2,Koonamore,DES,Mean,-31.93333333,139.3833333,12,1.206883483,Arid,no,samePop,no,no
Clidemia_hirta,Clidemia hirta,Melastomataceae,Plantae,DeWalt,Biol Inv,4,2006,1998,1999,1,Waiakea; Laupahoehoe,TBM,Mean,NA,NA,5,1.664654893,Temperate,no,samePop,yes,yes
Clidemia_hirta,Clidemia hirta,Melastomataceae,Plantae,DeWalt,Biol Inv,4,2006,1998,1999,1,Waiakea,TBM,Individual,19.71666667,-154.9333333,5,1.345004662,Temperate,no,samePop,yes,yes
Clidemia_hirta,Clidemia hirta,Melastomataceae,Plantae,DeWalt,Biol Inv,4,2006,1998,1999,1,Laupahoehoe,TBM,Individual,19.98333333,-154.7666667,5,1.978670555,Temperate,no,samePop,yes,yes
Cytisus_scoparius,Cytisus scoparius,Leguminosae,Plantae,Neubert; Parker,Risk Anal,4,2004,1993,1996,1,Johnson Prairie; Discovery Park; 13th Division Prairie; Weir Prairie; Magnuson Park; Montlake Fill,TBM,Mean,47.65,-121.6,7,1.390546066,Temperate,no,samePop,no,yes
Cytisus_scoparius,Cytisus scoparius,Leguminosae,Plantae,Neubert; Parker,Risk Anal,4,2004,1993,1994,1,Johnson Prairie,TBM,Individual,47.65,-121.6,7,1.829101406,Temperate,no,samePop,no,yes
Cytisus_scoparius,Cytisus scoparius,Leguminosae,Plantae,Neubert; Parker,Risk Anal,4,2004,1993,1994,1,Johnson Prairie,TBM,Individual,47.65,-121.6,7,1.540129419,Temperate,no,samePop,no,yes
Cytisus_scoparius,Cytisus scoparius,Leguminosae,Plantae,Neubert; Parker,Risk Anal,4,2004,1993,1994,1,Johnson Prairie,TBM,Individual,47.65,-121.6,7,0.970187427,Temperate,no,samePop,no,yes
Cytisus_scoparius,Cytisus scoparius,Leguminosae,Plantae,Neubert; Parker,Risk Anal,4,2004,1994,1995,1,Johnson Prairie,TBM,Individual,47.65,-121.6,7,1.924259118,Temperate,no,samePop,no,yes
Cytisus_scoparius,Cytisus scoparius,Leguminosae,Plantae,Neubert; Parker,Risk Anal,4,2004,1994,1995,1,Johnson Prairie,TBM,Individual,47.65,-121.6,7,1.197559565,Temperate,no,samePop,no,yes
Cytisus_scoparius,Cytisus scoparius,Leguminosae,Plantae,Neubert; Parker,Risk Anal,4,2004,1994,1995,1,Johnson Prairie,TBM,Individual,47.65,-121.6,7,0.928925627,Temperate,no,samePop,no,yes
Cytisus_scoparius,Cytisus scoparius,Leguminosae,Plantae,Neubert; Parker,Risk Anal,4,2004,1993,1994,1,Discovery Park,TBM,Individual,47.65,-121.6,7,1.211430037,Temperate,no,samePop,no,yes
Cytisus_scoparius,Cytisus scoparius,Leguminosae,Plantae,Neubert; Parker,Risk Anal,4,2004,1993,1994,1,Discovery Park,TBM,Individual,47.65,-121.6,7,0.900094275,Temperate,no,samePop,no,yes
Cytisus_scoparius,Cytisus scoparius,Leguminosae,Plantae,Neubert; Parker,Risk Anal,4,2004,1993,1994,1,Discovery Park,TBM,Individual,47.65,-121.6,7,0.964868045,Temperate,no,samePop,no,yes
Cytisus_scoparius,Cytisus scoparius,Leguminosae,Plantae,Neubert; Parker,Risk Anal,4,2004,1994,1995,1,Discovery Park,TBM,Individual,47.65,-121.6,7,1.084192723,Temperate,no,samePop,no,yes
Cytisus_scoparius,Cytisus scoparius,Leguminosae,Plantae,Neubert; Parker,Risk Anal,4,2004,1994,1995,1,Discovery Park,TBM,Individual,47.65,-121.6,7,0.943027763,Temperate,no,samePop,no,yes
Cytisus_scoparius,Cytisus scoparius,Leguminosae,Plantae,Neubert; Parker,Risk Anal,4,2004,1994,1995,1,Discovery Park,TBM,Individual,47.65,-121.6,7,0.881012154,Temperate,no,samePop,no,yes
Cytisus_scoparius,Cytisus scoparius,Leguminosae,Plantae,Neubert; Parker,Risk Anal,4,2004,1994,1995,1,13th Division Prairie,TBM,Individual,47.65,-121.6,7,1.759110296,Temperate,no,samePop,no,yes
Cytisus_scoparius,Cytisus scoparius,Leguminosae,Plantae,Neubert; Parker,Risk Anal,4,2004,1994,1995,1,13th Division Prairie,TBM,Individual,47.65,-121.6,7,1.340332932,Temperate,no,samePop,no,yes
Cytisus_scoparius,Cytisus scoparius,Leguminosae,Plantae,Neubert; Parker,Risk Anal,4,2004,1994,1995,1,Weir Prairie,TBM,Individual,47.65,-121.6,7,1.499072898,Temperate,no,samePop,no,yes
Cytisus_scoparius,Cytisus scoparius,Leguminosae,Plantae,Neubert; Parker,Risk Anal,4,2004,1994,1995,1,Weir Prairie,TBM,Individual,47.65,-121.6,7,1.149413679,Temperate,no,samePop,no,yes
Cytisus_scoparius,Cytisus scoparius,Leguminosae,Plantae,Neubert; Parker,Risk Anal,4,2004,1994,1995,1,Magnuson Park,TBM,Individual,47.65,-121.6,7,1.188290095,Temperate,no,samePop,no,yes
Cytisus_scoparius,Cytisus scoparius,Leguminosae,Plantae,Neubert; Parker,Risk Anal,4,2004,1994,1995,1,Magnuson Park,TBM,Individual,47.65,-121.6,7,1.332407706,Temperate,no,samePop,no,yes
Cytisus_scoparius,Cytisus scoparius,Leguminosae,Plantae,Neubert; Parker,Risk Anal,4,2004,1994,1995,1,Montlake Fill,TBM,Individual,47.65,-121.6,7,0.998070215,Temperate,no,samePop,no,yes
Cytisus_scoparius,Cytisus scoparius,Leguminosae,Plantae,Neubert; Parker,Risk Anal,4,2004,1994,1995,1,Montlake Fill,TBM,Individual,47.65,-121.6,7,0.998070215,Temperate,no,samePop,no,yes
Fumana_procumbens,Fumana procumbens,Cistaceae,Plantae,Bengtsson,J Ecol,7,1993,1985,1991,2,PG; EK; TO,MED,Pooled,56.58333333,16.58333333,6,1.017613171,Temperate,no,samePop,no,no
Fumana_procumbens,Fumana procumbens,Cistaceae,Plantae,Bengtsson,J Ecol,7,1993,1985,1986,2,PG; EK; TO,MED,Pooled,56.58333333,16.58333333,6,0.857388339,Temperate,no,samePop,no,no
Fumana_procumbens,Fumana procumbens,Cistaceae,Plantae,Bengtsson,J Ecol,7,1993,1986,1987,2,PG; EK; TO,MED,Pooled,56.58333333,16.58333333,6,1.014533282,Temperate,no,samePop,no,no
Fumana_procumbens,Fumana procumbens,Cistaceae,Plantae,Bengtsson,J Ecol,7,1993,1987,1988,2,PG; EK; TO,MED,Pooled,56.58333333,16.58333333,6,1.044727267,Temperate,no,samePop,no,no
Fumana_procumbens,Fumana procumbens,Cistaceae,Plantae,Bengtsson,J Ecol,7,1993,1988,1989,2,PG; EK; TO,MED,Pooled,56.58333333,16.58333333,6,0.95447139,Temperate,no,samePop,no,no
Fumana_procumbens,Fumana procumbens,Cistaceae,Plantae,Bengtsson,J Ecol,7,1993,1989,1990,2,PG; EK; TO,MED,Pooled,56.58333333,16.58333333,6,1.092100508,Temperate,no,samePop,no,no
Fumana_procumbens,Fumana procumbens,Cistaceae,Plantae,Bengtsson,J Ecol,7,1993,1990,1991,2,PG; EK; TO,MED,Pooled,56.58333333,16.58333333,6,0.961068607,Temperate,no,samePop,no,no
Gardenia_actinocarpa,Gardenia actinocarpa,Rubiaceae,Plantae,Osunkoya,Biol Cons,7,2003,1994,2000,1,Cape Tribulation,TMB,Mean,-15.9,145.3666667,9,1.143047364,Tropical & Subtropical,no,samePop,yes,no
Helianthemum_juliae,Helianthemum juliae,Cistaceae,Plantae,Marrero-G�_mez; Oostermeijer; Carquթ-Ձlamo; Baձares-Baudet,Biol Cons,10,2007,1992,2001,1,Teide National Park,MED,Mean,28.25,-15.41666667,4,1.246386826,Temperate,no,samePop,yes,no
Helianthemum_juliae,Helianthemum juliae,Cistaceae,Plantae,Marrero-G�_mez; Oostermeijer; Carquթ-Ձlamo; Baձares-Baudet,Biol Cons,10,2007,1992,1993,1,Teide National Park,MED,Individual,28.25,-15.41666667,4,0.931020833,Temperate,no,samePop,yes,no
Helianthemum_juliae,Helianthemum juliae,Cistaceae,Plantae,Marrero-G�_mez; Oostermeijer; Carquթ-Ձlamo; Baձares-Baudet,Biol Cons,10,2007,1993,1994,1,Teide National Park,MED,Individual,28.25,-15.41666667,4,1.357877675,Temperate,no,samePop,yes,no
Helianthemum_juliae,Helianthemum juliae,Cistaceae,Plantae,Marrero-G�_mez; Oostermeijer; Carquթ-Ձlamo; Baձares-Baudet,Biol Cons,10,2007,1994,1995,1,Teide National Park,MED,Individual,28.25,-15.41666667,4,1.146039332,Temperate,no,samePop,yes,no
Helianthemum_juliae,Helianthemum juliae,Cistaceae,Plantae,Marrero-G�_mez; Oostermeijer; Carquթ-Ձlamo; Baձares-Baudet,Biol Cons,10,2007,1995,1996,1,Teide National Park,MED,Individual,28.25,-15.41666667,4,1.740684744,Temperate,no,samePop,yes,no
Helianthemum_juliae,Helianthemum juliae,Cistaceae,Plantae,Marrero-G�_mez; Oostermeijer; Carquթ-Ձlamo; Baձares-Baudet,Biol Cons,10,2007,1996,1997,1,Teide National Park,MED,Individual,28.25,-15.41666667,4,1.545256209,Temperate,no,samePop,yes,no
Helianthemum_juliae,Helianthemum juliae,Cistaceae,Plantae,Marrero-G�_mez; Oostermeijer; Carquթ-Ձlamo; Baձares-Baudet,Biol Cons,10,2007,1997,1998,1,Teide National Park,MED,Individual,28.25,-15.41666667,4,1.374927197,Temperate,no,samePop,yes,no
Helianthemum_juliae,Helianthemum juliae,Cistaceae,Plantae,Marrero-G�_mez; Oostermeijer; Carquթ-Ձlamo; Baձares-Baudet,Biol Cons,10,2007,1998,1999,1,Teide National Park,MED,Individual,28.25,-15.41666667,4,0.898,Temperate,no,samePop,yes,no
Helianthemum_juliae,Helianthemum juliae,Cistaceae,Plantae,Marrero-G�_mez; Oostermeijer; Carquթ-Ձlamo; Baձares-Baudet,Biol Cons,10,2007,1999,2000,1,Teide National Park,MED,Individual,28.25,-15.41666667,4,0.916295228,Temperate,no,samePop,yes,no
Helianthemum_juliae,Helianthemum juliae,Cistaceae,Plantae,Marrero-G�_mez; Oostermeijer; Carquթ-Ձlamo; Baձares-Baudet,Biol Cons,10,2007,2000,2001,1,Teide National Park,MED,Individual,28.25,-15.41666667,4,0.697,Temperate,no,samePop,yes,no
Lantana_camara,Lantana camara,Verbenaceae,Plantae,Osunkoya; Perrett; Fernando; Clark; Raghu,Popul Ecol,3,2013,2008,2009,1,Hoop Pine Plantation,TGV,Mean,NA,NA,6,4.900090727,Tropical & Subtropical,no,samePop,no,yes
Lantana_camara,Lantana camara,Verbenaceae,Plantae,Osunkoya; Perrett; Fernando; Clark; Raghu,Popul Ecol,3,2013,2008,2009,1,Hoop Pine Plantation,TGV,Individual,NA,NA,6,4.870113246,Tropical & Subtropical,no,samePop,no,yes
Lantana_camara,Lantana camara,Verbenaceae,Plantae,Osunkoya; Perrett; Fernando; Clark; Raghu,Popul Ecol,3,2013,2008,2009,1,Farm,TGV,Individual,NA,NA,6,2.455965289,Tropical & Subtropical,no,samePop,no,yes
Lantana_camara,Lantana camara,Verbenaceae,Plantae,Osunkoya; Perrett; Fernando; Clark; Raghu,Popul Ecol,3,2013,2009,2010,1,Farm,TGV,Individual,NA,NA,6,2.348657769,Tropical & Subtropical,no,samePop,no,yes
Lantana_camara,Lantana camara,Verbenaceae,Plantae,Osunkoya; Perrett; Fernando; Clark; Raghu,Popul Ecol,3,2013,2008,2009,1,Hoop Pine Plantation,TGV,Mean,NA,NA,6,2.465134873,Tropical & Subtropical,no,samePop,no,yes
Lantana_camara,Lantana camara,Verbenaceae,Plantae,Osunkoya; Perrett; Fernando; Clark; Raghu,Popul Ecol,3,2013,2008,2009,1,Grazed Forest,TGV,Individual,NA,NA,6,2.035764891,Tropical & Subtropical,no,samePop,no,yes
Lantana_camara,Lantana camara,Verbenaceae,Plantae,Osunkoya; Perrett; Fernando; Clark; Raghu,Popul Ecol,3,2013,2009,2010,1,Grazed Forest,TGV,Individual,NA,NA,6,2.709705385,Tropical & Subtropical,no,samePop,no,yes
Lantana_camara,Lantana camara,Verbenaceae,Plantae,Osunkoya; Perrett; Fernando; Clark; Raghu,Popul Ecol,3,2013,2008,2009,1,Hoop Pine Plantation,TGV,Mean,NA,NA,6,2.235530484,Tropical & Subtropical,no,samePop,no,yes
Lantana_camara,Lantana camara,Verbenaceae,Plantae,Osunkoya; Perrett; Fernando; Clark; Raghu,Popul Ecol,3,2013,2008,2009,1,Burned Forest,TGV,Individual,NA,NA,6,2.217069586,Tropical & Subtropical,no,samePop,no,yes
Lantana_camara,Lantana camara,Verbenaceae,Plantae,Osunkoya; Perrett; Fernando; Clark; Raghu,Popul Ecol,3,2013,2009,2010,1,Burned Forest,TGV,Individual,NA,NA,6,2.253704266,Tropical & Subtropical,no,samePop,no,yes
Lonicera_maackii,Lonicera maackii,Caprifoliaceae,Plantae,Burns; Pardini; Schutzenhofer; Chung; Seidler; Knight,Ecology,2,2013,2007,2008,1,Tyson Research Center,TBM,Individual,38.5,-89.5,4,1.697554793,Temperate,no,samePop,no,no
Lupinus_arboreus,Lupinus arboreus,Leguminosae,Plantae,Kauffman; Maron,Am Nat,7,2006,1998,2004,1,Grassland; Dune,DES,Mean,NA,NA,9,1.398135909,Arid,no,samePop,no,no
Lupinus_arboreus,Lupinus arboreus,Leguminosae,Plantae,Kauffman; Maron,Am Nat,7,2006,1998,2004,1,Grassland,DES,Mean,NA,NA,9,1.045578625,Arid,no,samePop,no,no
Lupinus_arboreus,Lupinus arboreus,Leguminosae,Plantae,Kauffman; Maron,Am Nat,7,2006,1998,2004,1,Dune,DES,Mean,NA,NA,9,1.034416936,Arid,no,samePop,no,no
Miconia_albicans,Miconia albicans,Melastomataceae,Plantae,Hoffmann,Ecology,5,1999,1992,1995,1,Ecological Reserve of the Brazilian Institute of Geography and Statistics (IBGE),TGV,Mean,-14.06666667,-46.11666667,13,1.185346992,Tropical & Subtropical,no,samePop,no,no
Miconia_albicans,Miconia albicans,Melastomataceae,Plantae,Hoffmann,Ecology,5,1999,1992,1995,1,Ecological Reserve of the Brazilian Institute of Geography and Statistics (IBGE),TGV,Pooled,-14.06666667,-46.11666667,13,0.844447297,Tropical & Subtropical,no,samePop,no,no
Miconia_albicans,Miconia albicans,Melastomataceae,Plantae,Hoffmann,Ecology,5,1999,1992,1995,1,Ecological Reserve of the Brazilian Institute of Geography and Statistics (IBGE),TGV,Pooled,-14.06666667,-46.11666667,13,1.299608045,Tropical & Subtropical,no,samePop,no,no
Paliurus_ramosissimus,Paliurus ramosissimus,Rhamnaceae,Plantae,Fumiko Ishihama; Shinji Fujii; Kazuhiko Yamamoto; Takenori Takada ,Popul Ecol,9,2014,1999,2007,0.3,Funakoshi,TBM,Mean,34.11666667,136.2666667,6,4.435821477,Temperate,no,samePop,no,no
Paliurus_ramosissimus,Paliurus ramosissimus,Rhamnaceae,Plantae,Fumiko Ishihama; Shinji Fujii; Kazuhiko Yamamoto; Takenori Takada ,Popul Ecol,9,2014,1999,2003,0.3,Funakoshi,TBM,Individual,34.11666667,136.2666667,6,4.375376777,Temperate,no,samePop,no,no
Paliurus_ramosissimus,Paliurus ramosissimus,Rhamnaceae,Plantae,Fumiko Ishihama; Shinji Fujii; Kazuhiko Yamamoto; Takenori Takada ,Popul Ecol,9,2014,2003,2007,0.3,Funakoshi,TBM,Individual,34.11666667,136.2666667,6,4.216563318,Temperate,no,samePop,no,no
Petrophile_pulchella,Petrophile pulchella,Proteaceae,Plantae,Bradstock; O'Connell,Aust J Bot,4,1988,1980,1983,1,Brisbane Water national Park,TBM,Mean,-32.55,151.25,9,1.643549846,Temperate,yes,samePop,yes,no
Purshia_subintegra,Purshia subintegra,Rosaceae,Plantae,Maschinski; Baggs; Quintana-Ascencio; Menges,Cons Biol,8,2006,1996,2003,1,Moist; Dry,DES,Mean,34.73333333,-110.0166667,5,1.730898633,Arid,no,samePop,yes,no
Purshia_subintegra,Purshia subintegra,Rosaceae,Plantae,Maschinski; Baggs; Quintana-Ascencio; Menges,Cons Biol,8,2006,1996,2003,1,Moist,DES,Mean,34.73333333,-110.0166667,5,0.979751238,Arid,no,samePop,yes,no
